ACCELERATION,BRAKE,STEERING,SPEED,TRACK_POSITION,ANGLE_TO_TRACK_AXIS,TRACK_EDGE_0,TRACK_EDGE_1,TRACK_EDGE_2,TRACK_EDGE_3,TRACK_EDGE_4,TRACK_EDGE_5,TRACK_EDGE_6,TRACK_EDGE_7,TRACK_EDGE_8,TRACK_EDGE_9,TRACK_EDGE_10,TRACK_EDGE_11,TRACK_EDGE_12,TRACK_EDGE_13,TRACK_EDGE_14,TRACK_EDGE_15,TRACK_EDGE_16,TRACK_EDGE_17
1.0,0.0,-1.6378514771737686E-5,-0.0379823,-5.61714E-5,4.30409E-4,5.00028,5.0778,5.32202,5.77526,6.52976,7.78305,10.008,14.6372,28.8659,200.0,28.7221,14.6009,9.99199,7.7742,6.52431,5.77175,5.31976,5.07646,4.99972
1.0,0.0,-1.6378514771737686E-5,-0.0379823,-5.61714E-5,4.30409E-4,5.00028,5.0778,5.32202,5.77526,6.52976,7.78305,10.008,14.6372,28.8659,200.0,28.7221,14.6009,9.99199,7.7742,6.52431,5.77175,5.31976,5.07646,4.99972
1.0,0.0,-1.6378514771737686E-5,-0.0379823,-5.61714E-5,4.30409E-4,5.00028,5.0778,5.32202,5.77526,6.52976,7.78305,10.008,14.6372,28.8659,200.0,28.7221,14.6009,9.99199,7.7742,6.52431,5.77175,5.31976,5.07646,4.99972
1.0,0.0,-1.6378514771737686E-5,-0.0379823,-5.61714E-5,4.30409E-4,5.00028,5.0778,5.32202,5.77526,6.52976,7.78305,10.008,14.6372,28.8659,200.0,28.7221,14.6009,9.99199,7.7742,6.52431,5.77175,5.31976,5.07646,4.99972
1.0,0.0,-1.6378514771737686E-5,-0.0379823,-5.61714E-5,4.30409E-4,5.00028,5.0778,5.32202,5.77526,6.52976,7.78305,10.008,14.6372,28.8659,200.0,28.7221,14.6009,9.99199,7.7742,6.52431,5.77175,5.31976,5.07646,4.99972
1.0,0.0,-1.6378514771737686E-5,-0.0379823,-5.61714E-5,4.30409E-4,5.00028,5.0778,5.32202,5.77526,6.52976,7.78305,10.008,14.6372,28.8659,200.0,28.7221,14.6009,9.99199,7.7742,6.52431,5.77175,5.31976,5.07646,4.99972
1.0,0.0,-1.6378514771737686E-5,-0.0379823,-5.61714E-5,4.30409E-4,5.00028,5.0778,5.32202,5.77526,6.52976,7.78305,10.008,14.6372,28.8659,200.0,28.7221,14.6009,9.99199,7.7742,6.52431,5.77175,5.31976,5.07646,4.99972
1.0,0.0,-1.6378514771737686E-5,-0.0379823,-5.61714E-5,4.30409E-4,5.00028,5.0778,5.32202,5.77526,6.52976,7.78305,10.008,14.6372,28.8659,200.0,28.7221,14.6009,9.99199,7.7742,6.52431,5.77175,5.31976,5.07646,4.99972
1.0,0.0,-1.6378514771737686E-5,-0.0379823,-5.61714E-5,4.30409E-4,5.00028,5.0778,5.32202,5.77526,6.52976,7.78305,10.008,14.6372,28.8659,200.0,28.7221,14.6009,9.99199,7.7742,6.52431,5.77175,5.31976,5.07646,4.99972
1.0,0.0,-1.6378514771737686E-5,-0.0379823,-5.61714E-5,4.30409E-4,5.00028,5.0778,5.32202,5.77526,6.52976,7.78305,10.008,14.6372,28.8659,200.0,28.7221,14.6009,9.99199,7.7742,6.52431,5.77175,5.31976,5.07646,4.99972
1.0,0.0,-1.3200760136573564E-5,-0.113939,-5.61714E-5,3.45055E-4,5.00028,5.07773,5.32186,5.77498,6.52929,7.78226,10.0065,14.6337,28.8519,200.0,28.736,14.6044,9.99347,7.77499,6.52478,5.77203,5.31992,5.07654,4.99972
1.0,0.0,2.004603813274386E-5,0.641146,-3.17574E-5,5.33406E-4,5.00016,5.07777,5.32209,5.77547,6.53017,7.78382,10.0096,14.6409,28.8821,200.0,28.7061,14.5972,9.99046,7.77343,6.52391,5.77154,5.31969,5.0765,4.99984
1.0,0.0,2.049024609808825E-5,1.63245,-1.95503E-5,5.47234E-4,5.0001,5.07772,5.32205,5.77544,6.53016,7.78385,10.0097,14.6413,28.8841,200.0,28.7042,14.5968,9.99034,7.7734,6.52392,5.77157,5.31973,5.07654,4.9999
1.0,0.0,2.1686181192190902E-5,2.73083,-1.95503E-5,5.79659E-4,5.0001,5.07775,5.32212,5.77555,6.53034,7.78415,10.0102,14.6426,28.8894,200.0,28.699,14.5955,9.98978,7.7731,6.52374,5.77146,5.31966,5.07652,4.9999
1.0,0.0,2.0718042052774166E-5,3.75067,-1.96457E-5,5.53433E-4,5.0001,5.07773,5.32207,5.77546,6.5302,7.78391,10.0098,14.6416,28.8851,200.0,28.7032,14.5965,9.99023,7.77334,6.52388,5.77155,5.31971,5.07654,4.9999
1.0,0.0,2.0991397198120155E-5,4.70958,-1.96457E-5,5.61062E-4,5.0001,5.07774,5.32208,5.77549,6.53024,7.78398,10.0099,14.6419,28.8863,200.0,28.702,14.5962,9.9901,7.77327,6.52384,5.77152,5.3197,5.07653,4.9999
1.0,0.0,2.004603813274386E-5,5.61266,-1.97411E-5,5.35313E-4,5.0001,5.07771,5.32203,5.7754,6.5301,7.78374,10.0095,14.6408,28.8821,200.0,28.7061,14.5973,9.99054,7.77351,6.52398,5.77161,5.31975,5.07655,4.9999
1.0,0.0,2.0433291142509802E-5,6.49171,-1.97411E-5,5.45804E-4,5.0001,5.07772,5.32205,5.77544,6.53016,7.78384,10.0097,14.6413,28.8838,200.0,28.7044,14.5968,9.99036,7.77341,6.52392,5.77157,5.31973,5.07655,4.9999
1.0,0.0,1.9658785123670698E-5,7.32415,-1.98364E-5,5.24823E-4,5.0001,5.0777,5.32201,5.77537,6.53004,7.78364,10.0093,14.6404,28.8804,200.0,28.7078,14.5977,9.99072,7.77361,6.52404,5.77164,5.31977,5.07656,4.9999
1.0,0.0,2.0102992976092083E-5,8.13593,-1.99318E-5,5.36744E-4,5.0001,5.07772,5.32203,5.77541,6.53011,7.78376,10.0095,14.6409,28.8824,200.0,28.7059,14.5972,9.99052,7.77349,6.52397,5.7716,5.31974,5.07655,4.9999
1.0,0.0,1.9408209647089336E-5,8.9012,-2.00272E-5,5.18147E-4,5.0001,5.0777,5.322,5.77535,6.53001,7.78358,10.0092,14.6402,28.8793,200.0,28.7089,14.598,9.99084,7.77367,6.52407,5.77166,5.31978,5.07657,4.9999
1.0,0.0,1.924875252550251E-5,9.70091,-2.01225E-5,5.13856E-4,5.0001,5.0777,5.32199,5.77533,6.52998,7.78354,10.0091,14.64,28.8786,200.0,28.7096,14.5981,9.99091,7.7737,6.52409,5.77167,5.31979,5.07657,4.9999
1.0,0.0,2.0308009334755184E-5,10.4392,-2.02179E-5,5.42466E-4,5.0001,5.07772,5.32205,5.77543,6.53014,7.78381,10.0096,14.6411,28.8833,200.0,28.705,14.597,9.99041,7.77344,6.52394,5.77158,5.31973,5.07655,4.9999
1.0,0.0,1.9522107590486115E-5,11.1577,-2.03133E-5,5.21008E-4,5.0001,5.0777,5.32201,5.77536,6.53003,7.78361,10.0092,14.6403,28.8798,200.0,28.7084,14.5978,9.99079,7.77364,6.52405,5.77165,5.31977,5.07656,4.9999
1.0,0.0,1.9134854581412952E-5,11.887,-2.04086E-5,5.10518E-4,5.0001,5.07769,5.32199,5.77532,6.52997,7.78352,10.0091,14.6399,28.8781,200.0,28.7101,14.5983,9.99096,7.77373,6.52411,5.77169,5.31979,5.07657,4.9999
1.0,0.0,1.8929838282328858E-5,12.6035,-2.05994E-5,5.05273E-4,5.0001,5.07769,5.32198,5.77531,6.52994,7.78347,10.009,14.6397,28.8772,200.0,28.711,14.5985,9.99105,7.77378,6.52414,5.7717,5.3198,5.07658,4.9999
1.0,0.0,1.9784078639393245E-5,13.2539,-2.06947E-5,5.28161E-4,5.0001,5.07771,5.32202,5.77538,6.53007,7.78368,10.0094,14.6406,28.881,200.0,28.7073,14.5975,9.99066,7.77357,6.52401,5.77162,5.31976,5.07656,4.9999
1.0,0.0,1.992075621206624E-5,13.9119,-2.07901E-5,5.31975E-4,5.0001,5.07772,5.32203,5.7754,6.53009,7.78372,10.0094,14.6407,28.8816,200.0,28.7067,14.5974,9.99059,7.77353,6.52399,5.77161,5.31975,5.07655,4.9999
1.0,0.0,1.9886581011157035E-5,14.577,-2.09808E-5,5.31022E-4,5.00011,5.07772,5.32203,5.77539,6.53009,7.78371,10.0094,14.6407,28.8814,200.0,28.7068,14.5974,9.9906,7.77354,6.52399,5.77161,5.31975,5.07655,4.9999
1.0,0.0,1.996631540341909E-5,15.2528,-2.10762E-5,5.32929E-4,5.00011,5.07772,5.32203,5.7754,6.5301,7.78373,10.0095,14.6408,28.8818,200.0,28.7065,14.5973,9.99057,7.77352,6.52398,5.77161,5.31975,5.07655,4.9999
1.0,0.0,1.9305707135384156E-5,15.9466,-2.12669E-5,5.15286E-4,5.00011,5.0777,5.322,5.77535,6.53,7.78357,10.0091,14.6401,28.8789,200.0,28.7094,14.598,9.99087,7.77368,6.52408,5.77166,5.31978,5.07656,4.99989
1.0,0.0,1.8793160749837057E-5,16.646,-2.14577E-5,5.01458E-4,5.00011,5.07769,5.32197,5.7753,6.52993,7.78344,10.0089,14.6395,28.8766,200.0,28.7116,14.5986,9.99111,7.77381,6.52415,5.77171,5.3198,5.07658,4.99989
1.0,0.0,1.899817704892115E-5,17.3435,-2.1553E-5,5.06703E-4,5.00011,5.0777,5.32199,5.77532,6.52996,7.78349,10.009,14.6397,28.8775,200.0,28.7107,14.5984,9.99102,7.77376,6.52412,5.77169,5.31979,5.07657,4.99989
1.0,0.0,1.924875252550251E-5,18.0286,-2.17438E-5,5.13379E-4,5.00011,5.0777,5.322,5.77534,6.52999,7.78355,10.0091,14.64,28.8786,200.0,28.7096,14.5981,9.9909,7.7737,6.52409,5.77167,5.31978,5.07656,4.99989
1.0,0.0,1.9875197021406167E-5,18.7435,-2.19345E-5,5.30545E-4,5.00011,5.07772,5.32203,5.7754,6.53009,7.78371,10.0094,14.6407,28.8814,200.0,28.7069,14.5974,9.9906,7.77354,6.52399,5.77161,5.31975,5.07655,4.99989
1.0,0.0,1.986380142275479E-5,19.4426,-2.21252E-5,5.30068E-4,5.00011,5.07772,5.32203,5.7754,6.53009,7.78371,10.0094,14.6407,28.8813,200.0,28.7069,14.5974,9.99061,7.77354,6.52399,5.77161,5.31975,5.07655,4.99989
1.0,0.0,1.9339870880497046E-5,20.1675,-2.2316E-5,5.15763E-4,5.00011,5.07771,5.32201,5.77535,6.53001,7.78358,10.0092,14.6401,28.879,200.0,28.7092,14.598,9.99086,7.77367,6.52407,5.77166,5.31977,5.07656,4.99989
1.0,0.0,1.904373622641842E-5,20.9074,-2.25067E-5,5.08134E-4,5.00011,5.0777,5.32199,5.77533,6.52997,7.78351,10.009,14.6398,28.8777,200.0,28.7105,14.5983,9.99099,7.77374,6.52411,5.77168,5.31979,5.07656,4.99989
1.0,0.0,1.8952617871423883E-5,21.657,-2.27928E-5,5.05273E-4,5.00011,5.0777,5.32199,5.77532,6.52996,7.78349,10.009,14.6397,28.8773,200.0,28.7109,14.5984,9.99103,7.77376,6.52412,5.77169,5.31979,5.07657,4.99989
1.0,0.0,1.9020956637323394E-5,22.4122,-2.29836E-5,5.0718E-4,5.00012,5.0777,5.32199,5.77533,6.52997,7.7835,10.009,14.6398,28.8776,200.0,28.7106,14.5983,9.991,7.77374,6.52411,5.77168,5.31978,5.07656,4.99989
1.0,0.0,1.9282927540054118E-5,23.1629,-2.31743E-5,5.14332E-4,5.00012,5.07771,5.32201,5.77535,6.53001,7.78357,10.0092,14.6401,28.8788,200.0,28.7095,14.5981,9.99087,7.77368,6.52407,5.77166,5.31977,5.07656,4.99988
1.0,0.0,1.9522107590486115E-5,23.92,-2.34604E-5,5.20531E-4,5.00012,5.07772,5.32202,5.77537,6.53004,7.78363,10.0093,14.6403,28.8798,200.0,28.7084,14.5978,9.99076,7.77362,6.52404,5.77163,5.31976,5.07655,4.99988
1.0,0.0,1.96929602580731E-5,24.6874,-2.36511E-5,5.253E-4,5.00012,5.07772,5.32203,5.77539,6.53007,7.78368,10.0093,14.6405,28.8806,200.0,28.7077,14.5976,9.99068,7.77357,6.52401,5.77162,5.31975,5.07654,4.99988
1.0,0.0,1.9715739853403138E-5,25.4709,-2.39372E-5,5.25777E-4,5.00012,5.07773,5.32204,5.7754,6.53008,7.78368,10.0094,14.6405,28.8807,200.0,28.7076,14.5976,9.99067,7.77356,6.524,5.77161,5.31974,5.07654,4.99988
1.0,0.0,1.961322594617343E-5,26.2754,-2.42233E-5,5.22916E-4,5.00012,5.07773,5.32203,5.77539,6.53006,7.78366,10.0093,14.6404,28.8802,200.0,28.708,14.5977,9.99071,7.77359,6.52402,5.77162,5.31975,5.07654,4.99988
1.0,0.0,1.9430989235491582E-5,27.1006,-2.44141E-5,5.18147E-4,5.00012,5.07772,5.32202,5.77537,6.53004,7.78362,10.0092,14.6402,28.8794,200.0,28.7088,14.5979,9.99079,7.77363,6.52404,5.77164,5.31976,5.07655,4.99988
1.0,0.0,1.9271532113904757E-5,27.9431,-2.47002E-5,5.13856E-4,5.00012,5.07772,5.32202,5.77536,6.53001,7.78358,10.0092,14.6401,28.8787,200.0,28.7095,14.5981,9.99086,7.77367,6.52406,5.77165,5.31976,5.07655,4.99988
1.0,0.0,1.918041375891022E-5,28.7994,-2.49863E-5,5.11471E-4,5.00013,5.07772,5.32201,5.77535,6.53,7.78356,10.0091,14.64,28.8783,200.0,28.7099,14.5981,9.9909,7.77369,6.52408,5.77166,5.31977,5.07655,4.99988
1.0,0.0,1.9157634170507977E-5,29.666,-2.52724E-5,5.10518E-4,5.00013,5.07772,5.32201,5.77535,6.53,7.78355,10.0091,14.6399,28.8782,200.0,28.71,14.5982,9.99092,7.7737,6.52408,5.77166,5.31977,5.07655,4.99987
1.0,0.0,1.918041375891022E-5,30.5406,-2.55585E-5,5.10995E-4,5.00013,5.07772,5.32201,5.77535,6.53,7.78356,10.0091,14.64,28.8783,200.0,28.7099,14.5982,9.9909,7.77369,6.52407,5.77165,5.31976,5.07655,4.99987
1.0,0.0,1.9203193348005245E-5,31.4237,-2.58446E-5,5.11471E-4,5.00013,5.07772,5.32202,5.77536,6.53001,7.78357,10.0091,14.64,28.8784,200.0,28.7098,14.5981,9.99089,7.77368,6.52407,5.77165,5.31976,5.07654,4.99987
1.0,0.0,1.9214588753371233E-5,32.3161,-2.6226E-5,5.11948E-4,5.00013,5.07772,5.32202,5.77536,6.53001,7.78357,10.0091,14.64,28.8785,200.0,28.7098,14.5981,9.99088,7.77367,6.52406,5.77165,5.31976,5.07654,4.99987
1.0,0.0,1.922597293640749E-5,33.219,-2.65121E-5,5.11948E-4,5.00013,5.07773,5.32202,5.77536,6.53002,7.78358,10.0091,14.64,28.8785,200.0,28.7097,14.5981,9.99088,7.77367,6.52406,5.77164,5.31976,5.07654,4.99987
1.0,0.0,1.922597293640749E-5,34.1328,-2.68936E-5,5.11948E-4,5.00013,5.07773,5.32202,5.77536,6.53002,7.78358,10.0091,14.64,28.8785,200.0,28.7097,14.5981,9.99088,7.77367,6.52406,5.77164,5.31975,5.07654,4.99987
1.0,0.0,1.9203193348005245E-5,35.0569,-2.71797E-5,5.11471E-4,5.00014,5.07773,5.32203,5.77537,6.53002,7.78358,10.0091,14.64,28.8784,200.0,28.7098,14.5981,9.99088,7.77367,6.52406,5.77164,5.31976,5.07654,4.99986
1.0,0.0,1.918041375891022E-5,35.9898,-2.75612E-5,5.10995E-4,5.00014,5.07773,5.32203,5.77537,6.53002,7.78358,10.0091,14.64,28.8783,200.0,28.7099,14.5981,9.99088,7.77367,6.52406,5.77164,5.31975,5.07654,4.99986
1.0,0.0,1.9157634170507977E-5,36.9305,-2.79427E-5,5.10041E-4,5.00014,5.07773,5.32203,5.77536,6.53001,7.78357,10.0091,14.64,28.8782,200.0,28.71,14.5982,9.9909,7.77368,6.52406,5.77164,5.31975,5.07654,4.99986
1.0,0.0,1.9134854581412952E-5,37.8783,-2.83241E-5,5.09564E-4,5.00014,5.07773,5.32203,5.77537,6.53002,7.78357,10.0091,14.6399,28.8781,200.0,28.7101,14.5982,9.9909,7.77368,6.52406,5.77164,5.31975,5.07653,4.99986
1.0,0.0,1.911207499231793E-5,38.833,-2.87056E-5,5.0861E-4,5.00014,5.07773,5.32203,5.77537,6.53001,7.78356,10.0091,14.6399,28.878,200.0,28.7102,14.5982,9.99092,7.77369,6.52407,5.77164,5.31975,5.07653,4.99986
