ACCELERATION,BRAKE,STEERING,SPEED,TRACK_POSITION,ANGLE_TO_TRACK_AXIS,TRACK_EDGE_0,TRACK_EDGE_1,TRACK_EDGE_2,TRACK_EDGE_3,TRACK_EDGE_4,TRACK_EDGE_5,TRACK_EDGE_6,TRACK_EDGE_7,TRACK_EDGE_8,TRACK_EDGE_9,TRACK_EDGE_10,TRACK_EDGE_11,TRACK_EDGE_12,TRACK_EDGE_13,TRACK_EDGE_14,TRACK_EDGE_15,TRACK_EDGE_16,TRACK_EDGE_17
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,-8.191805288411658E-4,-0.00344858,0.00209529,0.00523346,14.9688,15.2137,15.9598,17.3368,19.6265,23.4334,30.2114,44.4043,88.8386,200.0,84.0686,43.3266,29.7932,23.2401,19.5366,17.3048,15.9659,15.2495,15.0316
1.0,0.0,9.117261437872593E-4,0.713148,0.00220776,0.0058009,14.9671,15.2136,15.9614,17.3406,19.6338,23.4468,30.2381,44.4697,89.1244,200.0,83.8163,43.2651,29.7677,23.2272,19.5296,17.3011,15.9645,15.2497,15.0334
1.0,0.0,0.001091713751379686,1.51053,0.00233803,0.00688713,14.9653,15.2146,15.9657,17.3494,19.6493,23.4745,30.2919,44.5995,89.6847,200.0,83.3308,43.1443,29.7164,23.2005,19.5146,17.2927,15.9604,15.2489,15.0354
1.0,0.0,0.0013473482135180782,2.52435,0.00249201,0.00841969,14.9632,15.2166,15.9724,17.3624,19.672,23.5145,30.3692,44.7854,90.4904,200.0,82.6531,42.9738,29.6435,23.1624,19.4929,17.2803,15.9541,15.2473,15.0379
1.0,0.0,0.0016481577638966982,3.45057,0.00267042,0.010214,14.9607,15.2189,15.9803,17.3776,19.6987,23.5616,30.4604,45.0053,91.4532,200.0,81.8739,42.776,29.5587,23.118,19.4676,17.2658,15.9468,15.2454,15.0408
1.0,0.0,0.0020017048521148873,4.49768,0.00287069,0.0123073,14.9581,15.2219,15.9897,17.3957,19.7301,23.6171,30.5678,45.2652,92.6041,200.0,80.9833,42.5475,29.4604,23.0663,19.4381,17.249,15.9383,15.2432,15.0442
1.0,0.0,0.002413145552367553,5.50522,0.00308666,0.0147178,14.9553,15.2255,16.0008,17.4169,19.7669,23.6818,30.6931,45.5692,93.9682,200.0,79.9812,42.2871,29.3477,23.0069,19.404,17.2294,15.9283,15.2405,15.0479
1.0,0.0,0.0028543045065953444,6.58677,0.0033179,0.0172703,14.9525,15.2295,16.0127,17.4395,19.8061,23.7508,30.8272,45.896,95.4584,200.0,78.9478,42.0153,29.2296,22.9445,19.3683,17.209,15.9179,15.2378,15.052
1.0,0.0,0.0033102618574809206,7.60754,0.00356216,0.01987,14.9495,15.2335,16.0249,17.4626,19.8461,23.8215,30.9649,46.2338,97.026,200.0,77.9241,41.7428,29.1108,22.8817,19.3324,17.1884,15.9076,15.2353,15.0564
1.0,0.0,0.003783989583416947,8.6479,0.00381095,0.0225226,14.9466,15.2377,16.0374,17.4863,19.8873,23.8943,31.107,46.5842,98.6811,200.0,76.9075,41.4688,28.9908,22.8182,19.296,17.1677,15.8972,15.2328,15.061
1.0,0.0,0.004296758693496727,9.74956,0.00405312,0.0253298,14.944,15.2426,16.0511,17.512,19.9317,23.9725,31.2597,46.9623,100.499,200.0,75.8597,41.1823,28.8646,22.751,19.2574,17.1455,15.886,15.23,15.0656
1.0,0.0,0.004842342809501545,10.8048,0.00428219,0.0282385,14.9417,15.2482,16.0658,17.5392,19.9786,24.0549,31.4207,47.3622,102.459,200.0,74.8033,40.8892,28.7347,22.6816,19.2173,17.1224,15.8742,15.2269,15.0702
1.0,0.0,0.005447166638618697,11.9185,0.00451762,0.0313665,14.9396,15.2544,16.082,17.569,20.0296,24.1447,31.5963,47.8012,104.657,200.0,73.6999,40.5787,28.5963,22.6074,19.1744,17.0976,15.8615,15.2235,15.0752
1.0,0.0,0.0059773718326458615,12.9135,0.0047128,0.034022,14.938,15.26,16.096,17.5946,20.0734,24.2218,31.7474,48.1811,106.601,200.0,72.789,40.319,28.4799,22.545,19.1382,17.0767,15.8508,15.2207,15.0794
1.0,0.0,0.006540031141787868,13.8842,0.00487957,0.0367462,14.9369,15.2663,16.1111,17.6217,20.1194,24.3024,31.9054,48.5793,108.676,200.0,71.8761,40.0551,28.3609,22.4806,19.1007,17.0548,15.8395,15.2174,15.0834
1.0,0.0,0.007157608897492391,14.8607,0.00501442,0.0396215,14.9365,15.2737,16.1278,17.6512,20.1691,24.3893,32.0754,49.0093,110.963,200.0,70.9351,39.779,28.2354,22.4124,19.0607,17.0312,15.8269,15.2135,15.0871
1.0,0.0,0.0078104139332569565,15.811,0.00512295,0.042535,14.9367,15.2818,16.1454,17.6819,20.2206,24.4789,32.2508,49.4549,113.385,200.0,70.0052,39.5025,28.1089,22.3433,19.02,17.0071,15.814,15.2091,15.0905
1.0,0.0,0.00850553445794958,16.7498,0.00520719,0.0454966,14.9373,15.2905,16.1638,17.7138,20.2738,24.5716,32.4322,49.918,115.963,200.0,69.0837,39.2246,27.981,22.2732,18.9784,16.9823,15.8006,15.2045,15.0937
1.0,0.0,0.009249327366042835,17.6752,0.00526695,0.0485102,14.9386,15.3,16.1833,17.747,20.3291,24.6675,32.6201,50.4001,118.713,200.0,68.1696,38.9453,27.8515,22.2019,18.936,16.957,15.7867,15.1995,15.0968
1.0,0.0,0.010060288105132376,18.6048,0.00530243,0.0516173,14.9404,15.3103,16.2039,17.782,20.3871,24.768,32.8173,50.9089,121.694,200.0,67.2511,38.6608,27.7189,22.1284,18.8922,16.9306,15.7721,15.1942,15.0996
1.0,0.0,0.010965992411878194,19.5228,0.00531534,0.0548784,14.9428,15.3217,16.2262,17.8196,20.449,24.8753,33.0281,51.4559,124.993,200.0,66.3124,38.3661,27.5807,22.0516,18.8462,16.9027,15.7567,15.1883,15.1025
1.0,0.0,0.011971123561529549,20.4636,0.00530516,0.0582554,14.9458,15.334,16.2499,17.8592,20.5142,24.9883,33.2504,52.0367,128.607,200.0,65.3669,38.0652,27.4387,21.9723,18.7985,16.8738,15.7405,15.1821,15.1052
1.0,0.0,0.013114836779461304,21.4011,0.00526924,0.0618092,14.9495,15.3476,16.2756,17.9019,20.5841,25.1093,33.4888,52.6643,132.648,200.0,64.3996,37.7531,27.2904,21.8893,18.7483,16.8433,15.7233,15.1754,15.1079
1.0,0.0,0.014431108801918332,22.3434,0.00520725,0.0655519,14.954,15.3625,16.3033,17.9476,20.659,25.2388,33.7449,53.3437,137.193,200.0,63.4107,37.4295,27.1357,21.8022,18.6956,16.811,15.7051,15.1681,15.1106
1.0,0.0,0.016143115299374528,23.3863,0.00510724,0.0699245,14.9599,15.3807,16.3365,18.0022,20.7482,25.3931,34.0506,54.1624,142.92,200.0,62.2923,37.058,26.9569,21.7011,18.6342,16.7733,15.6837,15.1595,15.1135
1.0,0.0,0.01800963520444853,24.3478,0.004986,0.0741374,14.9663,15.3989,16.3693,18.0559,20.8357,25.5446,34.3519,54.9776,148.914,200.0,61.2509,36.7066,26.7867,21.6045,18.5753,16.7371,15.663,15.1511,15.1163
1.0,0.0,0.0222045107356797,25.3183,0.0048329,0.0785872,14.9737,15.4188,16.4049,18.1137,20.9298,25.7076,34.6774,55.868,155.822,191.991,60.1874,36.3424,26.6089,21.5032,18.5133,16.6989,15.6412,15.1421,15.1192
1.0,0.0,0.0293021585624029,26.2934,0.00464522,0.0832769,14.9822,15.4406,16.4433,18.1759,21.0309,25.883,35.0287,56.8405,163.837,181.168,59.1053,35.9659,26.424,21.3973,18.4484,16.6587,15.6181,15.1326,15.1221
1.0,0.0,0.35230741913762176,27.2707,0.00442327,0.0881526,14.9919,15.4641,16.4843,18.242,21.1381,26.069,35.4033,57.8907,173.098,171.134,58.0201,35.5824,26.2342,21.2882,18.3812,16.617,15.5941,15.1227,15.1251
1.0,0.0,0.3605236906012643,28.2458,0.00422567,0.0919482,15.0,15.4831,16.517,18.2944,21.2232,26.2168,35.7019,58.7376,181.07,164.056,57.2016,35.2891,26.0881,21.2038,18.3291,16.5846,15.5754,15.1149,15.1273
1.0,0.0,0.36170311524240867,29.2368,0.00415243,0.0926096,15.002,15.4871,16.5233,18.3043,21.2389,26.2437,35.7559,58.8901,182.542,162.876,57.0592,35.2372,26.0618,21.1884,18.3194,16.5783,15.5716,15.113,15.1271
1.0,0.0,0.35888704164968505,30.2698,0.00415923,0.0910732,14.9998,15.4805,16.5113,18.2843,21.2059,26.1855,35.6366,58.5467,179.188,165.617,57.3818,35.3523,26.1187,21.2208,18.339,16.5902,15.578,15.115,15.1251
1.0,0.0,0.3522802259925598,31.2837,0.00420844,0.088123,14.9951,15.4673,16.4876,18.2455,21.142,26.0736,35.4087,57.8968,173.076,171.154,58.014,35.5771,26.2297,21.2843,18.3777,16.6137,15.5909,15.1195,15.1218
1.0,0.0,0.03081582821010624,32.2221,0.00427602,0.0840546,14.9888,15.4495,16.4553,18.1925,21.055,25.9211,35.0997,57.0245,165.302,179.43,58.9098,35.8922,26.3847,21.3727,18.4315,16.6465,15.6091,15.126,15.1175
1.0,0.0,0.023606818383244424,33.1173,0.00429103,0.079611,14.9831,15.4313,16.4215,18.1364,20.9623,25.7586,34.7709,56.1056,157.583,189.425,59.9179,36.2414,26.555,21.4692,18.4899,16.6817,15.6283,15.1325,15.1122
1.0,0.0,0.01917247309873954,33.6593,0.00408065,0.0758807,14.9819,15.4197,16.3971,18.0938,20.8902,25.6299,34.5079,55.3699,151.675,198.676,60.7786,36.5322,26.6942,21.5465,18.5353,16.708,15.6412,15.1348,15.1047
1.0,0.0,0.017809741742063442,34.1142,0.00361245,0.073558,14.9863,15.4179,16.3877,18.0737,20.8527,25.5593,34.358,54.9407,148.267,200.0,61.3071,36.7037,26.7728,21.5878,18.5576,16.7189,15.6442,15.1313,15.095
1.0,0.0,0.017418057853311276,34.5033,0.00296027,0.0726291,14.9951,15.4243,16.3916,18.0741,20.8475,25.5431,34.3145,54.7966,147.016,200.0,61.4928,36.7558,26.792,21.5944,18.558,16.7155,15.6381,15.1229,15.0842
1.0,0.0,0.017296437032346006,34.893,0.00221621,0.0722749,15.0059,15.4345,16.4012,18.0833,20.8559,25.5496,34.3151,54.7691,146.618,200.0,61.5335,36.7575,26.7861,21.5862,18.549,16.706,15.6281,15.1122,15.0726
1.0,0.0,0.01720498740682654,35.2872,0.00143248,0.0719816,15.0174,15.4454,16.4119,18.0939,20.8663,25.5593,34.3212,54.7556,146.315,200.0,61.5571,36.7528,26.7768,21.5759,18.5384,16.6953,15.6172,15.1008,15.0605
1.0,0.0,0.017092995488485734,35.6574,6.30379E-4,0.0716378,15.0291,15.4565,16.4226,18.1042,20.8761,25.5677,34.3245,54.7334,145.945,200.0,61.5919,36.7516,26.7689,21.5662,18.5282,16.6847,15.6062,15.0893,15.0481
1.0,0.0,0.016963055629160523,36.027,-1.81007E-4,0.0712492,15.0409,15.4676,16.433,18.1141,20.8852,25.5747,34.3249,54.7032,145.516,200.0,61.6373,36.7537,26.7626,21.5574,18.5184,16.6743,15.5953,15.0776,15.0354
1.0,0.0,0.016818432432935834,36.4011,-9.97861E-4,0.0708229,15.0527,15.4785,16.4433,18.1237,20.8937,25.5806,34.3228,54.6662,145.038,200.0,61.6918,36.7588,26.7576,21.5493,18.509,16.6642,15.5844,15.066,15.0227
1.0,0.0,0.016669416538465515,36.769,-0.00181834,0.0703813,15.0646,15.4895,16.4536,18.1331,20.9018,25.5859,34.3198,54.6265,144.544,200.0,61.75,36.7649,26.7531,21.5414,18.4997,16.6541,15.5736,15.0543,15.0099
1.0,0.0,0.016516660889415107,37.1532,-0.00264117,0.0699264,15.0765,15.5005,16.4637,18.1424,20.9098,25.5909,34.3159,54.5846,144.036,200.0,61.8117,36.7721,26.749,21.5338,18.4905,16.644,15.5628,15.0426,14.997
1.0,0.0,0.01636971044366943,37.5377,-0.00346572,0.0694806,15.0884,15.5115,16.474,18.1519,20.918,25.5963,34.3128,54.5447,143.545,200.0,61.8711,36.7786,26.7446,21.5259,18.4812,16.6339,15.5519,15.0309,14.9842
1.0,0.0,0.01622146617208305,37.9188,-0.00429147,0.0690276,15.1003,15.5225,16.4842,18.1613,20.9261,25.6014,34.3092,54.5036,143.048,200.0,61.9326,36.7856,26.7404,21.5182,18.472,16.6238,15.541,15.0191,14.9713
1.0,0.0,0.016076805948247303,38.3081,-0.00511837,0.0685784,15.1123,15.5336,16.4945,18.1708,20.9342,25.6066,34.3059,54.4634,142.561,200.0,61.9932,36.7922,26.736,21.5103,18.4627,16.6136,15.5301,15.0074,14.9584
1.0,0.0,0.015937498659744732,38.7083,-0.00594756,0.0681378,15.1243,15.5447,16.5049,18.1804,20.9426,25.6123,34.3033,54.4251,142.09,200.0,62.0518,36.7981,26.7313,21.5023,18.4532,16.6034,15.5192,14.9956,14.9455
1.0,0.0,0.015773701645302153,39.1473,-0.00686448,0.0676209,15.1376,15.5569,16.5162,18.1906,20.9513,25.6175,34.2984,54.3773,141.535,200.0,62.1242,36.8071,26.7272,21.494,18.4432,16.5922,15.5072,14.9826,14.9312
1.0,0.0,0.015613799950611719,39.5463,-0.00770143,0.0671179,15.1496,15.5679,16.5262,18.1996,20.9586,25.6211,34.2917,54.328,140.992,200.0,62.1986,36.8179,26.7247,21.4871,18.4344,16.5824,15.4963,14.9708,14.9181
1.0,0.0,0.015455138349738409,39.9432,-0.0085413,0.0666124,15.1617,15.5789,16.5363,18.2086,20.9659,25.6247,34.285,54.2786,140.451,200.0,62.2736,36.8289,26.7222,21.4802,18.4256,16.5724,15.4855,14.9589,14.9049
1.0,0.0,0.015297056741175227,40.3489,-0.00938333,0.0661027,15.1739,15.5899,16.5464,18.2176,20.9731,25.6283,34.2781,54.2286,139.91,200.0,62.35,36.8401,26.7198,21.4734,18.4168,16.5625,15.4746,14.947,14.8918
1.0,0.0,0.015143126648324207,40.7577,-0.0102271,0.0655982,15.1861,15.6011,16.5565,18.2267,20.9805,25.632,34.2717,54.18,139.381,200.0,62.4253,36.8509,26.7172,21.4664,18.4079,16.5525,15.4637,14.9351,14.8786
1.0,0.0,0.014990950604375098,41.1742,-0.0110724,0.0650927,15.1983,15.6122,16.5667,18.2358,20.9879,25.6358,34.2652,54.1314,138.856,200.0,62.5009,36.8618,26.7146,21.4594,18.399,16.5425,15.4528,14.9232,14.8654
